time,delta_generator-1-1,omega_generator-1-1,delta_generator-2-1,omega_generator-2-1,delta_generator-3-1,omega_generator-3-1,delta_generator-6-1,omega_generator-6-1,delta_generator-8-1,omega_generator-8-1
7.4,0.16836457620210485,1.0000925932001292,0.19867129198531225,0.9999436931921845,0.033655811431966914,0.9999541535244186,0.13877700855634426,0.9999246888887153,0.01654833536949295,0.9999670772998197
7.41,0.16836457620210485,1.0000931552212518,0.19810622915140733,0.9999424269858919,0.03313595012130401,0.9999559381286247,0.13814582686283816,0.9999263756858378,0.016084170214096298,0.9999725517307555
7.42,0.16836457620210485,1.000093088768288,0.19753597521957084,0.9999414432185605,0.032622233833961845,0.9999579113041708,0.13752076854180778,0.999928436871448,0.015639860032699744,0.9999781009041606
7.43,0.16836457620210485,1.000092396245738,0.19696398102249185,0.9999407498140332,0.03211772822677365,0.9999600628470053,0.13690560168248822,0.9999308623009795,0.015218002342555898,0.9999836918143945
7.44,0.16836457620210485,1.0000910847234736,0.19639370978363618,0.9999403522888546,0.0316254299538863,0.9999623811909666,0.13630402245400544,0.9999336386990969,0.01482102280823648,0.9999892911268412
7.45,0.16836457620210485,1.0000891641770708,0.19582860205098518,0.9999402544661538,0.031148266827080467,0.9999648539398145,0.13571964873097664,0.9999367508094487,0.014451218564900972,0.9999948656014708
7.46,0.16836457620210485,1.0000866489147613,0.19527206040941636,0.9999404577171455,0.030689059551395222,0.9999674674849689,0.13515597607878685,0.9999401804886294,0.014110690484546095,1.0000003821560188
7.47,0.16836457620210485,1.0000835562242871,0.19472743151684493,0.9999409614713187,0.0302505299384671,0.9999702073309396,0.1346163831861093,0.9999439075038349,0.01380138387406437,1.0000058079998881
7.48,0.16836457620210485,1.0000799073806246,0.19419798367736404,0.9999417627127285,0.02983526332753012,0.9999730578991416,0.1341040873899341,0.999947908991486,0.01352503134406981,1.0000111108635446
7.49,0.16836457620210485,1.0000757270658482,0.19368687590393846,0.999942856162881,0.02944569146071142,0.9999760027402174,0.13362212068574555,0.999952159904929,0.013283152620627526,1.0000162593265274
7.5,0.16836457620210485,1.0000710429683668,0.1931971437725896,0.9999442344360003,0.029084086984908546,0.999979024663943,0.13317332153287903,0.9999566333140761,0.013077060076932455,1.0000212229479721
7.51,0.16836457620210485,1.0000658859897034,0.19273168780701772,0.9999458878491364,0.028752549031784758,0.999982105620623,0.1327603173256011,0.9999613001903497,0.012907840681172988,1.000025972230179
7.52,0.16836457620210485,1.000060289654406,0.19229324443369644,0.9999478047898234,0.028452987929224877,0.9999852270890824,0.13238550335513802,0.999966130125484,0.012776358425228023,1.0000304791589376
7.53,0.16836457620210485,1.0000542902761815,0.19188437330064265,0.9999499716129039,0.028187110313690922,0.999988370042329,0.13205102478174127,0.9999710912555134,0.012683236756585253,1.0000347172692747
7.54,0.16836457620210485,1.000047926365046,0.19150743600235076,0.9999523728083677,0.027956410200639985,0.9999915150531101,0.13175876415273602,0.9999761505815921,0.012628866044750903,1.0000386616891996
7.55,0.16836457620210485,1.0000412386717246,0.19116458554560992,0.9999549910475597,0.027762158054221574,0.9999946423803722,0.13151032824594866,0.9999812740947096,0.012613392502834171,1.0000422893173286
7.56,0.16836457620210485,1.0000342696477345,0.1908577434587292,0.99995780760975,0.02760538900673636,0.9999977323824726,0.13130703281654027,0.9999864275338228,0.012636721713346939,1.0000455793115057
7.57,0.16836457620210485,1.000027063389634,0.19058859960181457,0.9999608023362764,0.027486903305883995,1.000000765431784,0.1311499034716343,0.9999915762790228,0.0126985202154112,1.000048512920551
7.58,0.16836457620210485,1.0000196649059714,0.19035858863280622,0.9999639537627597,0.027407255354767377,1.0000037219003968,0.1310396620274509,0.9999966855226946,0.012798222411529872,1.0000510732536418
7.59,0.16836457620210485,1.0000121204757668,0.19016890292246233,0.9999672395306596,0.02736676113213599,1.0000065827031352,0.1309767364598165,1.0000017209662733,0.012935030606983656,1.0000532460965421
7.6,0.16836457620210485,1.0000044766423513,0.19002046203255485,0.99997063734745,0.027365486310743144,1.0000093302418238,0.13096124654153415,1.000006650472408,0.013107929768557453,1.0000550209583217
7.61,0.16836457620210485,0.9999967808148469,0.18991393798946035,0.9999741234326669,0.027403257147791894,1.000011946576276,0.13099301800516017,1.0000114411926448,0.013315678447419961,1.0000563885681697
7.62,0.16836457620210485,0.9999890796036268,0.18984972086707663,0.9999776734313344,0.027479653924150277,1.0000144141055833,0.13107157561989613,1.0000160609423512,0.013556842217099395,1.0000573412583351
7.63,0.16836457620210485,0.9999814196269489,0.18982793932018016,0.9999812631443983,0.027594018210347945,1.0000167166262166,0.13119615126000309,1.0000204795751781,0.01382978133415467,1.0000578746399496
7.64,0.16836457620210485,0.999973847333204,0.1898484582499699,0.9999848704702059,0.0277454615279361,1.0000188416964866,0.13136569780820964,1.000024672520682,0.014132676696539812,1.0000579908711493
7.65,0.16836457620210485,0.9999664077060271,0.18991087877295482,0.999988470612561,0.027932865080550148,1.0000207742352236,0.13157888637336856,1.000028611512692,0.014463527456681554,1.0000576890533002
7.66,0.16836457620210485,0.999959144595601,0.19001454995479963,0.9999920394925559,0.02815490051649192,1.0000225007982946,0.13183413710347927,1.0000322707694127,0.01482018729329134,1.0000569712541894
7.67,0.16836457620210485,0.9999521009069835,0.19015856568865108,0.9999955562628982,0.028410024423150024,1.000024012787154,0.13212960802737414,1.0000356318664054,0.01520035215837566,1.0000558470057435
7.68,0.16836457620210485,0.9999453177433635,0.19034178138369673,0.9999990002368583,0.028696502581930246,1.0000253022991492,0.13246322992021828,1.0000386775448964,0.015601597961106719,1.0000543271564766
7.69,0.16836457620210485,0.9999388338891375,0.19056282940224428,1.0000023502288506,0.0290124288435825,1.0000263610669453,0.1328327303785327,1.0000413901492546,0.016021403390651515,1.0000524219882465
7.7,0.16836457620210485,0.9999326857389559,0.19082010833764831,1.0000055859207426,0.02935571431341585,1.0000271821819857,0.13323561647795695,1.0000437542438452,0.016457136340563727,1.0000501435987177
7.71,0.16836457620210485,0.9999269080989002,0.19111180946513917,1.0000086913816857,0.02972411792230651,1.0000277646884181,0.13366921743420113,1.0000457632862823,0.016906092202839854,1.0000475125193942
7.72,0.16836457620210485,0.9999215328649941,0.19143595104740807,1.0000116502103518,0.03011527865348127,1.0000281069488206,0.1341307216091855,1.0000474098493761,0.017365520330879368,1.0000445477659685
7.73,0.16836457620210485,0.999916589146547,0.19179039539433093,1.0000144448767676,0.03052672635100747,1.000028205776105,0.1346171876566282,1.0000486843383387,0.01783262556436565,1.000041265639274
7.74,0.16836457620210485,0.9999121037499045,0.19217283045199446,1.0000170626697633,0.030955879566793753,1.0000280641700157,0.13512554570438706,1.000049586390965,0.018304588460075797,1.000037690673084
7.75,0.16836457620210485,0.9999081028399006,0.19258051238173382,1.000019490478004,0.03139976338585466,1.0000276865152788,0.13565225997079078,1.0000501172654082,0.018778261416780052,1.0000338507154658
7.76,0.16836457620210485,0.9999046072373802,0.19301071638545744,1.0000217165107814,0.031855505169408105,1.0000270773100772,0.13619391965659372,1.0000502787707046,0.0192507014983202,1.0000297714736504
7.77,0.16836457620210485,0.9999016309759519,0.19346099426880461,1.0000237332750923,0.03232060378323458,1.0000262432031362,0.13674755764667498,1.0000500766859066,0.019719442171592775,1.000025477651991
7.78,0.16836457620210485,0.9998991871350099,0.19392870134175075,1.0000255338463158,0.03279239214244794,1.0000251922738186,0.13731001102713325,1.0000495186686356,0.02018189547245057,1.0000209962866067
7.79,0.16836457620210485,0.9998972864822162,0.19441099552638136,1.0000271118898125,0.03326805855139075,1.0000239338102754,0.137877946465069,1.0000486139759568,0.020635399732214572,1.000016355933208
7.8,0.16836457620210485,0.9998959372476052,0.19490481422066327,1.000028462153657,0.03374463172453933,1.0000224790289736,0.13844784200903762,1.000047374475087,0.0210772144350479,1.0000115876864692
7.81,0.16836457620210485,0.9998951436332332,0.19540726220988175,1.0000295813119087,0.034219363569830887,1.0000208397077435,0.13901644023774276,1.0000458132396262,0.021504880549699044,1.000006721117246
7.82,0.16836457620210485,0.9998949068726108,0.19591543683276288,1.0000304671907156,0.034689551423067254,1.0000190284983272,0.139580536675632,1.0000439446947282,0.02191604542302062,1.0000017859157415
7.83,0.16836457620210485,0.9998952251168061,0.19642637172293378,1.0000311188094864,0.035152488167305485,1.0000170592238953,0.14013691978875908,1.000041784974567,0.022308421705706006,0.9999968124963973
7.84,0.16836457620210485,0.9998960934095589,0.19693708868365015,1.0000315363871322,0.03560551111543452,1.0000149466207273,0.14068242796094402,1.0000393516125536,0.02267982974144216,0.999991831450753
7.85,0.16836457620210485,0.999897505288738,0.19744511013212906,1.000031720948978,0.036046447530681404,1.000012703545285,0.14121447853184954,1.0000366601259596,0.0230285453476661,0.9999868682317413
7.86,0.16836457620210485,0.9998994500198386,0.1979474027487853,1.000031674733993,0.03647268900592656,1.000010346423194,0.14172996653234168,1.0000337306017373,0.023352565486706924,0.9999819539893714
7.87,0.16836457620210485,0.9999019135370297,0.198440910845351,1.0000314010991653,0.03688166793757597,1.0000078925601494,0.1422258294710536,1.0000305844984374,0.023649997057040854,0.9999771200859741
7.88,0.16836457620210485,0.9999048794463554,0.1989228170711005,1.0000309042718167,0.037271080790102405,1.0000053586761484,0.1426993122424661,1.000027242841174,0.023919226514487954,0.9999723954090385
7.89,0.16836457620210485,0.9999083280560634,0.19939034644874326,1.00003018956435,0.037638725169281996,1.000002761994815,0.14314777156098132,1.0000237276123352,0.024158801432931597,0.9999678083631169
7.9,0.16836457620210485,0.9999122376986407,0.19984087949591167,1.0000292629577356,0.03798258042615601,1.000000119389909,0.1435687731162528,1.0000200606218979,0.024367470383006986,0.9999633856963835
7.91,0.16836457620210485,0.9999165839148197,0.20027191444775425,1.0000281313378083,0.03830078835411468,0.9999974477046937,0.14396006592065394,1.0000162639986963,0.024544184684031627,0.9999591528655276
7.92,0.16836457620210485,0.9999213393992874,0.20068113857686806,1.000026802524178,0.0385917208663168,0.999994763378899,0.14431966063895327,1.0000123598044124,0.024688158084899377,0.9999551332633013
7.93,0.16836457620210485,0.9999264749675743,0.2010663450089372,1.0000252849421918,0.0388538847432103,0.9999920826247122,0.14464571885543107,1.000008370173908,0.02479876308043016,0.9999513490940665
7.94,0.16836457620210485,0.9999319595289669,0.20142547169616867,1.0000235876684582,0.03908595799508337,0.9999894212640538,0.14493659619991234,1.0000043171419175,0.02487556283841104,0.9999478209802213
7.95,0.16836457620210485,0.9999377603575257,0.20175659839056997,1.0000217203626185,0.03928678199922777,0.9999867946650285,0.14519083289931853,1.000000222603201,0.024918298549091767,0.9999445679884865
7.96,0.16836457620210485,0.9999438431117805,0.2020579727822663,1.0000196933034433,0.03945538492542418,0.9999842176429228,0.14540718202373798,0.9999961082049483,0.024926909100599012,0.9999416073788844
7.97,0.16836457620210485,0.9999501720295791,0.20232801191133773,1.0000175173643882,0.039590979129931356,0.9999817044118816,0.1455846065979,0.999991995329749,0.02490152464077,0.999938954593199
7.98,0.16836457620210485,0.9999567100372061,0.20256531719586926,1.0000152040169754,0.03969297261289524,0.9999792685187927,0.1457222938931215,0.9999879050155079,0.024842473893659272,0.9999366231179312
7.99,0.16836457620210485,0.9999634190257961,0.20276867382315322,1.0000127652998627,0.039760962677880755,0.9999769228101745,0.14581964889302876,0.9999838579442083,0.024750272623678495,0.9999346245071743
8.0,0.16836457620210485,0.9999702600828667,0.20293706989485785,1.0000102138014015,0.039794748631960454,0.9999746793375024,0.14587631069173637,0.9999798743194909,0.024625629217411807,0.9999329682140733
8.01,0.16836457620210485,0.9999771936453646,0.20306967288437963,1.0000075626443286,0.039794306598662274,0.9999725494544685,0.14589212360809362,0.9999759740013965,0.02446941971642923,0.9999316618436798
8.02,0.16836457620210485,0.9999841798270469,0.20316587274955153,1.0000048254451162,0.03975982247758737,0.9999705436077241,0.14586717815778552,0.9999721762128715,0.024282708507835482,0.999930710751909
8.03,0.16836457620210485,0.9999911783886283,0.203225229726285,1.000002016355474,0.039691643621775304,0.9999686716052489,0.14580175450672953,0.9999684999031304,0.024066707643995246,0.999930118584769
8.04,0.16836457620210485,0.9999981494375859,0.20324756734769248,0.999999149876514,0.03959035124675831,0.9999669420970457,0.14569641094689967,0.9999649629982684,0.02382282288737423,0.9999298863772238
8.05,0.16836457620210485,1.0000050528809277,0.20323284842791284,0.9999962411018195,0.039456654782940415,0.9999653633012919,0.14555185887383226,0.9999615834146461,0.023552575435159102,0.9999300138175744
8.06,0.16836457620210485,1.0000118492151508,0.20318126807672462,0.9999933054777247,0.039291462863337984,0.9999639424565382,0.14536904976225934,0.9999583782352439,0.023257644767422647,0.9999304983447004
8.07,0.16836457620210485,1.0000184995547738,0.20309321951373957,0.9999903588244985,0.03909585055152147,0.999962686008088,0.14514913750460784,0.9999553639376227,0.022939839856978398,0.9999313355094914
8.08,0.16836457620210485,1.0000249660798088,0.20296932782363186,0.9999874171865653,0.03887108176360204,0.9999615994031885,0.14489350719522207,0.9999525560408687,0.022601107889815945,0.9999325186709422
8.09,0.16836457620210485,1.000031211916699,0.20281039976000764,0.9999844969021372,0.03861856440422839,0.9999606873703974,0.14460372280760508,0.9999499694564762,0.022243498418984986,0.9999340395087816
8.1,0.16836457620210485,1.000037201832579,0.20261747250669354,0.9999816143394823,0.03833988288361905,0.9999599535618301,0.14428156814436688,0.9999476178770774,0.02186917539499565,0.9999358875306781
8.11,0.16836457620210485,1.000042901648022,0.2023917277118306,0.999978786138326,0.03803672840334677,0.9999594011388103,0.1439289643397501,0.9999455145911529,0.02148037056181377,0.9999380509802807
8.12,0.16836457620210485,1.0000482790921512,0.20213455629395818,0.9999760288358458,0.03771094352674156,0.9999590322758759,0.14354802480180498,0.9999436716488522,0.021079401744023257,0.9999405162063105
8.13,0.16836457620210485,1.0000533036998307,0.20184752808189088,0.9999733589061243,0.037364495747280416,0.9999588483162295,0.1431410243805023,0.9999421000432801,0.020668652486042015,0.9999432679373389
8.14,0.16836457620210485,1.0000579471977264,0.20153238954889663,0.9999707925469364,0.03699946907402045,0.999958849695896,0.14271039084910755,0.9999408094849026,0.02025055642098592,0.9999462892735622
8.15,0.16836457620210485,1.0000621835092773,0.20119104919486452,0.9999683456706352,0.03661805007993522,0.9999590360720907,0.1422586886758168,0.9999398085184603,0.01982758453991176,0.999949561953075
8.16,0.16836457620210485,1.0000659890064456,0.2008255701188852,0.999966033752967,0.03622251679943172,0.9999594062641396,0.14178860652976763,0.9999391043068173,0.01940222951661186,0.9999530664095527
8.17,0.16836457620210485,1.0000693425716287,0.2004381549467802,0.999963871696722,0.03581522450522529,0.9999599581803863,0.141302940510719,0.9999387025013253,0.018976992593975582,0.9999567817211762
8.18,0.16836457620210485,1.0000722258477293,0.20003113187825536,0.9999618736507979,0.0353985892900474,0.9999606888889541,0.1408045746362543,0.9999386071935242,0.018554363783433607,0.9999606859033673
8.19,0.16836457620210485,1.000074623286386,0.1996069452902613,0.9999600529602212,0.034975078777994786,0.9999615946266996,0.14029646943845253,0.9999388208574839,0.01813681229971199,0.999964756015403
8.2,0.16836457620210485,1.0000765221842978,0.19916814587275639,0.9999584220877341,0.03454720267069193,0.9999626707262071,0.13978165041808138,0.9999393442106238,0.01772677740874758,0.9999689681119539
8.21,0.16836457620210485,1.0000779129018253,0.1987173684899064,0.9999569922785702,0.03411749071685684,0.999963911586781,0.1392631810812616,0.9999401761007848,0.017326645643646207,0.9999732974366374
8.22,0.16836457620210485,1.000078788841824,0.1982573222335551,0.9999557736637343,0.033688483952717126,0.999965310855749,0.13874415179335894,0.9999413136425432,0.01693874339750743,0.9999777187759304
8.23,0.16836457620210485,1.0000791465316097,0.19779076890258637,0.9999547751567789,0.033262714544333494,0.9999668613813014,0.1382276547635179,0.9999427520785349,0.0165653171901006,0.9999822064827213
8.24,0.16836457620210485,1.0000789856149594,0.19732051093910274,0.9999540041845746,0.03284269552442261,0.9999685549733212,0.1377167706139786,0.9999444845099197,0.016208525576657074,0.9999867342316522
8.25,0.16836457620210485,1.000078308923704,0.19684936513519874,0.9999534665590613,0.032430897495836365,0.9999703826421089,0.13721453878320514,0.9999465020877172,0.01587041827816494,0.9999912757082278
8.26,0.16836457620210485,1.0000771224125975,0.19638015041274,0.9999531665918188,0.03202973876803885,0.9999723346592849,0.1367239447195325,0.9999487940814459,0.015552928691628998,0.9999958046312268
8.27,0.16836457620210485,1.0000754350960819,0.19591567745159102,0.9999531071136246,0.031641576798525604,0.9999744004519804,0.13624790870815057,0.9999513478021549,0.015257867242589533,1.000000294447938
8.28,0.16836457620210485,1.0000732590655828,0.19545871914953403,0.9999532889112528,0.03126868404008696,0.9999765685616304,0.1357892546978182,0.9999541484857708,0.014986902808090256,1.000004719016593
8.29,0.16836457620210485,1.0000706093935774,0.1950120025771687,0.9999537111103688,0.030913241563382203,0.999978826965141,0.13535070166424273,0.9999571796017626,0.014741558502390709,1.000009053006588
8.3,0.16836457620210485,1.0000675040117777,0.19457818218654338,0.9999543713966776,0.030577318429844465,0.999981163129824,0.134934836963538,0.9999604231017589,0.01452319748286185,1.0000132714565397
8.31,0.16836457620210485,1.0000639635861828,0.19415983120012192,0.9999552656214851,0.030262864949940176,0.9999835636468621,0.1345441070188444,0.9999638590768749,0.014333018937436335,1.0000173494712379
8.32,0.16836457620210485,1.0000600113682403,0.19375941451363862,0.9999563875943841,0.02997169237332037,0.9999860145461865,0.13418079126644503,0.9999674659083477,0.014172044820600402,1.0000212637204156
8.33,0.16836457620210485,1.0000556733283803,0.1933792652361093,0.9999577294459694,0.029705450085527784,0.9999885014618529,0.13384697365247708,0.9999712206464735,0.014041098432818004,1.0000249918977357
8.34,0.16836457620210485,1.0000509775278392,0.19302159533550414,0.9999592823952184,0.029465644647585762,0.999991009905954,0.13354456532752246,0.9999750998980614,0.01394083239564487,1.0000285118444192
8.35,0.16836457620210485,1.0000459539458404,0.19268846976055207,0.9999610354746871,0.029253620446285367,0.9999935248541756,0.13327527904096678,0.9999790785063891,0.013871719091910572,1.000031803895212
8.36,0.16836457620210485,1.000040634305705,0.19238180865019314,0.9999629762229213,0.029070564115533843,0.9999960309801194,0.1330406342608196,0.9999831302469673,0.013834058260731148,1.0000348498537504
8.37,0.16836457620210485,1.0000350522286137,0.19210335061457318,0.9999650915252332,0.028917470109512233,0.999998513261356,0.13284191516116614,0.9999872292601746,0.01382794400329156,1.0000376319417321
8.38,0.16836457620210485,1.0000292427939297,0.19185465280612798,0.9999673667583965,0.028795146867350716,1.000000956529157,0.1326801771538174,0.9999913489058568,0.013853279823243792,1.0000401343610723
8.39,0.16836457620210485,1.0000232421550823,0.19163710540714357,0.9999697860330029,0.028704235166728344,1.0000033455313329,0.13255626956351393,0.9999954619012732,0.013909801210036226,1.00004234329203
8.4,0.16836457620210485,1.0000170876259513,0.19145188132950092,0.9999723326748363,0.028645162845734207,1.0000056654425211,0.13247077961645967,0.9999995413762922,0.013997037404041115,1.0000442465763884
8.41,0.16836457620210485,1.0000108174639848,0.1912999132005444,0.9999749891344609,0.02861812722839232,1.0000079018823012,0.1324240105366959,1.0000035608615423,0.014114301534883614,1.0000458341134444
8.42,0.16836457620210485,1.000004470230242,0.19118195009871153,0.9999777370936587,0.028623154838769913,1.0000100406986068,0.13241605518947702,1.0000074939130936,0.014260753911373051,1.0000470978446654
8.43,0.16836457620210485,0.999998084786913,0.19109849493829034,0.999980557774239,0.02866004592524934,1.000012068465212,0.13244672801522603,1.000011315015032,0.014435356175115486,1.0000480319404565
8.44,0.16836457620210485,0.9999916999120431,0.1910498704224976,0.9999834326776488,0.02872844058663241,1.0000139727627917,0.13251564682336095,1.0000150003409554,0.014636937468202103,1.0000486318860728
8.45,0.16836457620210485,0.9999853540725939,0.19103613299448788,0.9999863428630388,0.028827742697932465,1.0000157419359985,0.13262213970326833,1.0000185270045983,0.014864131658512256,1.0000488959245002
8.46,0.16836457620210485,0.9999790850595262,0.1910571663719396,0.9999892691156604,0.028957208760193958,1.0000173647670583,0.13276535436217798,1.0000218725031624,0.015115460548924143,1.0000488244592183
8.47,0.16836457620210485,0.9999729300432676,0.19111263749946308,0.9999921929317379,0.02911591077814726,1.0000188315314495,0.13294421309125315,1.0000250168663691,0.015389305378814437,1.0000484194901682
8.48,0.16836457620210485,0.999966925400329,0.19120202503883488,0.9999950963305653,0.029302763264478858,1.0000201337011223,0.13315744646334285,1.000027942075518,0.015683930997239963,1.0000476847220987
8.49,0.16836457620210485,0.9999611061528747,0.1913245881784441,0.9999979611557904,0.029516500779867276,1.0000212633736563,0.13340356555100435,1.0000306307091302,0.01599747655189632,1.0000466265960977
8.5,0.16836457620210485,0.9999555060146372,0.19147939042677828,1.0000007700443378,0.029755701536973808,1.000022214050559,0.13368089176384043,1.0000330676179787,0.016327977366783254,1.0000452533674065
8.51,0.16836457620210485,0.9999501574163195,0.19166532810657877,1.0000035064814012,0.030018813142048344,1.0000229805668148,0.1339875879171522,1.0000352398501844,0.016673387629454795,1.0000435747649032
8.52,0.16836457620210485,0.9999450908750673,0.19188109960169245,1.0000061546805339,0.030304132960447254,1.0000235590416644,0.13432163510520598,1.000037136380674,0.01703157473147643,1.0000416026667613
8.53,0.16836457620210485,0.9999403346897747,0.19212520317241777,1.00000869982892,0.030609811285674603,1.0000239470881929,0.1346808370522099,1.0000387484813953,0.01740032875499237,1.0000393510892476
8.54,0.16836457620210485,0.999935915379154,0.19239600418365083,1.000011128162465,0.03093390649644064,1.000024143647656,0.1350628869678347,1.0000400695880847,0.01777740115664244,1.0000368353274791
8.55,0.16836457620210485,0.9999318569436487,0.1926917003548961,1.000013427086383,0.031274364717245526,1.000024149173888,0.1354653431657602,1.0000410954909316,0.01816050278950118,1.0000340724594365
8.56,0.16836457620210485,0.999928181336787,0.19301038705194454,1.0000155847504957,0.03162907102991904,1.000023965021109,0.13588569086891225,1.0000418232763058,0.01854733574034698,1.0000310808155066
8.57,0.16836457620210485,0.9999249075835271,0.193350009786298,1.0000175907759163,0.031995822122358214,1.0000235942290623,0.1363213090068535,1.0000422527061565,0.01893559155478727,1.0000278802651295
8.58,0.16836457620210485,0.9999220526711668,0.19370843839838747,1.0000194359943484,0.032372380033852614,1.000023041047808,0.13676953484080673,1.0000423855648544,0.019322977380371226,1.000024491355897
8.59,0.16836457620210485,0.9999196309050851,0.19408344854228793,1.000021112165907,0.03275646457950718,1.0000223107321766,0.13722765437981793,1.0000422250843486,0.01970722178206324,1.0000209358187453
8.6,0.16836457620210485,0.999917654202654,0.194472743171641,1.000022612006241,0.03314576892270594,1.000021409496125,0.13769292078456424,1.0000417759539029,0.020086082499629853,1.0000172362285522
8.61,0.16836457620210485,0.9999161316712636,0.19487395381349534,1.0000239297656506,0.0335379692828214,1.0000203449576415,0.13816256581789427,1.0000410452246133,0.020457364988964274,1.0000134157851523
8.62,0.16836457620210485,0.9999150697190282,0.19528466130630168,1.0000250607472645,0.03393074130011467,1.0000191256556803,0.13863381877954015,1.0000400413743815,0.020818932861830935,1.000009498298135
8.63,0.16836457620210485,0.9999144723669221,0.19570241339904124,1.0000260011488824,0.03432177126539576,1.0000177608912655,0.13910392001709007,1.0000387740644106,0.021168710471306966,1.0000055080186459
8.64,0.16836457620210485,0.9999143406920786,0.19612473226636157,1.0000267484206833,0.03470877339823801,1.0000162609209318,0.1395701403768107,1.0000372545433573,0.02150471050950894,1.0000014694607755
8.65,0.16836457620210485,0.9999146726360733,0.19654912913488282,1.0000273012834855,0.035089506981936545,1.0000146368851837,0.14002980078837082,1.0000354955509196,0.02182505275518588,0.9999974072590497
8.66,0.16836457620210485,0.9999154638808485,0.1969731255284055,1.0000276592697952,0.03546178103644447,1.0000129004239124,0.1404802780604605,1.0000335106845517,0.022127949019407043,0.999993345985005
8.67,0.16836457620210485,0.9999167071436611,0.19739426687857617,1.000027823048487,0.03582347973122401,1.0000110638124466,0.14091903363646388,1.0000313147022801,0.02241174035002909,0.9999893099736809
8.68,0.16836457620210485,0.9999183930805071,0.19781013512086604,1.000027794076093,0.03617255799136881,1.000009139584488,0.14134360877235932,1.0000289229466581,0.022674873428211516,0.9999853231152809
8.69,0.16836457620210485,0.9999205093244928,0.1982183682907479,1.0000275748975282,0.03650707733966714,1.0000071407072364,0.1417516651625298,1.0000263516820365,0.022915952568219974,0.9999814087334356
8.7,0.16836457620210485,0.9999230416966417,0.19861666110567108,1.00002716865155,0.036825185579077505,1.0000050803131975,0.14214096208090465,1.0000236176353619,0.023133696767849137,0.9999775896006095
8.71,0.16836457620210485,0.9999259736674314,0.19900278140856806,1.0000265793566319,0.03712514044599079,1.0000029716030632,0.14250938327700777,1.0000207379542378,0.02332697034688724,0.9999738876451135
8.72,0.16836457620210485,0.9999292867191002,0.19937457041702164,1.000025811742694,0.03740530353947397,1.0000008277763082,0.14285493019605527,1.0000177300740047,0.023494770304872365,0.9999703239828519
8.73,0.16836457620210485,0.999932960162858,0.19972996758712225,1.000024871294773,0.03766416835034743,0.99999866212686,0.14317575405488348,1.0000146119483166,0.02363625609104118,0.9999669187703503
8.74,0.16836457620210485,0.9999369713716887,0.20006701478030475,1.0000237642153194,0.03790035855760955,0.9999964878084512,0.1434701541724831,1.0000114017142585,0.023750741765672666,0.9999636910606187
8.75,0.16836457620210485,0.9999412960877182,0.2003838518822254,1.0000224973095533,0.038112617982815525,0.9999943177292115,0.14373656679025307,1.0000081175052775,0.023837680184537188,0.9999606588302802
8.76,0.16836457620210485,0.999945908055374,0.20067876214778857,1.0000210781495606,0.038299859948939224,0.999992164518286,0.14397362176789238,1.0000047775712009,0.02389671474772409,0.9999578385712551
8.77,0.16836457620210485,0.9999507794128989,0.2009501742431462,1.0000195149696287,0.03846116170684496,0.9999900404419596,0.1441801369383624,1.0000014001553115,0.023927666197786867,0.9999552452746887
8.78,0.16836457620210485,0.9999558811460539,0.20119664463744993,1.0000178165235905,0.038595739203140585,0.9999879573560327,0.14435508989996118,0.9999980033528574,0.023930500355212127,0.9999528926015355
8.79,0.16836457620210485,0.9999611832263383,0.20141685725013322,1.0000159920565845,0.03870294388276668,0.9999859266934092,0.14449761480267334,0.999994605085068,0.02390532235592977,0.9999507929013729
8.8,0.16836457620210485,0.9999666545233489,0.20160965776031797,1.0000140514006783,0.03878229619910081,0.9999839594028979,0.14460704167540928,0.9999912231350075,0.023852408215306552,0.9999489569001729
8.81,0.16836457620210485,0.9999722630629035,0.20177404645774574,1.0000120049051977,0.03883347340828262,0.9999820658964828,0.1446828831959928,0.9999878750268041,0.02377218813923592,0.9999473937658626
8.82,0.16836457620210485,0.9999779762334634,0.2019091653935273,1.0000098633653487,0.03885629370241975,0.9999802560677601,0.14472481686281846,0.9999845779990749,0.023665228148042963,0.9999461112399604
8.83,0.16836457620210485,0.9999837608426163,0.20201433725469717,1.0000076381053316,0.03885075038679283,0.9999785391711643,0.14473272605364157,0.999981348947263,0.02353225870018124,0.9999451152861293
8.84,0.16836457620210485,0.9999895832833312,0.20208908209965717,1.0000053409794347,0.038817023590116115,0.9999769237429429,0.1447067149874024,0.9999782043405031,0.023374181212399644,0.9999444099417621
8.85,0.16836457620210485,0.9999954098720295,0.20213306835666595,1.0000029842020242,0.038755428797534235,0.9999754177484153,0.1446470493555752,0.999975160256922,0.02319201575566194,0.9999439978059537
8.86,0.16836457620210485,1.000001206975963,0.20214616293242257,1.0000005804198842,0.038666459678331926,0.9999740283876078,0.14455420834071644,0.9999722322225804,0.022986935532899957,0.9999438795735343
8.87,0.16836457620210485,1.0000069412693975,0.20212837697923874,0.9999981425669803,0.03855073381791014,0.9999727623343498,0.14442882148058223,0.9999694353806109,0.02276021416846558,0.99994405460387
8.88,0.16836457620210485,1.0000125799140376,0.20207993547529884,0.9999956839442757,0.03840905186971577,0.9999716254118258,0.144271740665223,0.9999667841650561,0.022513272874942918,0.9999445202433194
